track_id,acoustic,danceable,energetic,instrumental,lively,speechy,happy
48535,0,0,1,1,0,0,1
48537,0,0,1,1,1,0,1
48539,1,0,0,1,1,0,0
48540,1,0,0,0,1,1,0
48541,1,1,1,1,1,0,0
48542,1,0,1,0,1,0,0
48543,1,0,1,0,1,1,0
48544,0,0,1,0,1,0,0
48545,1,1,1,0,1,1,0
48546,1,0,0,0,1,1,0
48547,0,1,1,1,1,0,0
48548,1,1,1,0,1,0,0
48549,0,0,0,0,0,0,0
48550,0,0,1,0,1,0,1
48551,1,1,0,0,0,1,0
48552,0,0,1,0,1,0,0
48553,0,0,1,0,0,0,0
48554,1,1,1,1,0,0,1
48555,0,0,1,0,0,0,0
48556,0,0,1,0,1,0,1
48557,1,0,1,1,0,0,1
48558,0,1,1,0,0,1,1
48559,0,1,1,0,0,0,1
48560,0,0,1,0,0,0,1
48604,0,0,0,0,1,0,0
48606,0,0,1,0,1,1,0
48607,1,0,1,0,1,1,0
48608,0,1,1,1,0,1,0
48609,0,0,1,0,1,1,0
48611,1,0,0,1,1,0,0
48612,1,1,0,1,0,0,0
48613,1,1,0,0,0,0,0
48614,0,1,1,1,0,1,0
48615,1,1,0,1,0,0,0
48616,0,1,1,1,0,0,1
48617,0,1,0,0,0,0,1
48618,0,1,0,1,0,0,0
48619,1,1,1,1,0,0,1
48620,1,0,0,1,1,0,0
48621,0,1,0,1,0,0,0
48622,0,1,0,0,0,0,1
48623,1,0,0,0,1,0,0
48693,0,0,0,1,0,0,0
48694,0,0,0,1,0,0,0
48695,0,1,0,1,0,0,1
48696,0,1,0,1,0,0,0
48697,0,0,1,1,0,0,0
48698,1,0,0,1,0,0,0
48699,1,0,1,1,0,0,0
48700,0,0,0,1,0,0,0
48701,0,0,1,0,0,0,0
48702,0,0,0,1,0,0,0
48703,1,0,0,0,0,0,0
48807,0,0,0,0,0,0,0
48808,1,0,1,1,0,0,1
48809,1,0,0,1,0,0,0
48810,1,1,0,0,0,0,1
48811,0,0,0,0,0,1,0
48812,1,0,0,1,0,0,1
48813,0,0,0,0,0,0,0
48814,1,0,0,0,0,0,0
48815,1,0,0,1,0,0,1
48816,0,0,0,1,0,0,0
48817,1,0,0,0,1,0,0
48818,1,1,0,1,0,1,1
48821,0,0,0,0,0,0,0
48822,1,0,0,1,0,0,1
48824,0,0,0,0,0,1,0
48825,1,0,1,1,0,0,1
48826,1,1,0,1,0,1,1
48827,0,0,0,0,0,0,0
48829,1,0,0,0,1,0,0
48831,0,0,1,0,1,1,0
48832,0,1,1,0,1,0,0
48833,0,0,1,0,1,0,0
48834,0,0,1,0,1,1,1
48866,1,0,1,1,1,1,0
48923,1,0,0,1,0,0,0
48924,1,0,0,1,1,0,0
48926,1,0,0,1,0,0,0
48928,0,0,1,1,0,0,0
48929,0,0,1,1,0,0,0
48973,1,1,0,0,0,1,0
48974,1,0,0,1,0,1,1
48975,1,1,0,1,0,1,0
48976,1,1,0,0,0,0,0
48977,1,1,0,1,0,0,1
48978,1,0,0,0,1,0,0
48979,1,0,0,0,0,0,0
48980,1,0,0,1,1,0,0
48981,1,0,0,1,0,0,1
48982,1,0,0,1,0,0,0
48983,1,0,0,1,1,0,0
48984,1,1,0,1,0,1,0
48985,1,1,0,1,0,1,1
48986,1,1,0,1,0,1,1
48987,1,1,0,0,0,1,0
48989,1,1,0,0,0,0,0
48990,1,1,0,1,0,0,0
48991,1,0,0,1,0,0,0
48993,0,0,0,0,0,0,1
48994,1,1,0,1,1,0,1
48995,1,1,0,1,0,0,1
48996,1,1,0,1,0,1,1
48997,1,0,0,0,0,0,0
48998,1,0,0,0,0,0,1
49019,1,1,0,0,0,0,0
49020,1,0,0,0,0,0,0
49021,1,0,0,0,0,0,0
49022,1,0,0,0,0,0,0
49087,0,0,0,1,0,0,0
49088,1,0,0,1,1,0,0
49089,1,0,0,1,1,0,1
49090,1,0,0,0,0,0,1
49091,1,0,0,1,0,0,0
49092,1,0,0,1,0,0,1
49093,1,0,0,1,0,0,1
49094,1,0,1,1,1,1,0
49095,1,0,0,1,1,1,1
49096,1,0,1,1,0,1,1
49097,1,0,0,1,0,0,0
49098,1,0,0,1,1,0,0
49099,0,0,1,1,0,0,1
49100,1,0,0,1,0,0,0
49101,0,0,0,1,0,0,1
49102,0,0,0,0,0,0,1
49103,0,0,0,1,0,0,1
49104,0,1,0,0,0,0,1
49105,1,1,0,0,1,0,0
49106,0,0,1,1,0,0,0
49126,1,0,1,1,0,0,0
49127,1,0,1,1,0,0,0
49130,1,0,0,1,0,0,0
49131,1,0,0,1,0,0,0
49132,1,0,1,1,0,0,0
49133,1,0,1,1,0,0,0
49134,1,0,0,1,0,0,0
49135,1,0,0,1,0,0,0
49136,1,0,0,1,0,0,0
49137,1,0,1,1,0,0,0
49138,1,0,1,1,0,0,0
49285,1,0,0,0,0,1,0
49286,0,1,0,1,0,0,0
49352,1,0,0,1,1,0,0
49353,1,0,0,1,0,0,0
49354,1,0,0,1,1,0,0
49363,1,0,0,1,1,0,0
49364,1,0,0,1,1,1,1
49365,1,0,0,1,1,0,1
49427,0,0,1,1,0,0,0
49428,0,0,0,0,0,0,0
49429,0,0,1,1,0,0,0
49430,0,0,1,1,0,0,0
49431,1,0,0,1,0,0,0
49432,0,0,0,0,0,0,0
49433,0,0,0,0,1,0,0
49434,0,0,0,1,0,0,0
49441,0,0,1,0,0,0,1
49442,0,0,1,1,0,0,1
49443,0,0,1,1,0,0,0
49444,1,0,0,1,0,0,0
49445,0,0,1,0,0,0,0
49446,1,0,1,1,0,0,1
49447,1,0,0,0,0,1,0
49448,0,0,1,0,0,0,1
49464,0,1,1,1,0,0,0
49465,0,1,0,1,0,0,1
49466,0,0,1,1,1,0,1
49468,0,1,1,1,0,0,0
49469,0,0,0,1,0,0,0
49471,0,1,1,0,0,0,0
49472,0,1,0,0,0,1,0
49473,0,1,0,0,0,0,1
49474,1,1,0,0,0,0,0
49475,0,1,1,0,0,0,1
49478,0,1,0,0,0,1,1
49480,0,1,0,0,0,1,0
49529,0,0,0,0,0,0,0
49530,0,0,0,1,0,0,0
49531,1,0,0,1,0,0,0
49532,0,0,0,1,0,0,0
49533,1,0,1,0,1,0,0
49534,0,0,0,1,1,0,0
49536,0,1,0,1,1,0,0
49537,1,0,0,1,0,0,0
49580,0,0,0,1,0,0,0
49582,0,0,1,1,0,0,0
49583,0,0,1,0,0,0,0
49584,0,1,0,0,1,0,0
49637,1,1,0,0,0,1,1
49638,0,0,1,0,0,0,1
49639,1,1,0,0,0,0,1
49640,1,1,0,0,0,0,1
49641,1,1,1,1,0,0,1
49642,1,1,1,1,0,0,0
49643,0,0,0,1,0,0,0
49811,1,0,0,1,0,0,0
49812,1,0,0,1,1,0,0
49813,0,0,0,1,1,0,0
49814,0,0,0,1,1,0,0
49815,0,0,0,0,1,0,0
49817,0,0,0,1,1,0,0
49842,1,0,0,0,0,0,0
49843,1,0,0,0,0,0,0
49844,1,0,0,0,0,0,0
49845,1,0,0,0,0,0,1
49846,1,0,0,0,0,0,0
49847,1,1,0,0,0,0,1
49848,1,0,0,0,0,0,0
49849,1,0,0,0,0,0,0
49856,1,0,0,0,0,0,0
49857,1,1,0,0,0,0,1
49898,1,1,0,1,0,0,0
49899,1,0,0,1,0,0,0
49900,0,0,0,1,0,0,0
49901,1,0,0,0,0,0,0
49902,0,0,0,1,0,0,0
49903,1,0,0,1,0,0,0
49904,1,1,0,1,0,0,0
49905,0,1,0,1,0,0,0
49906,0,0,0,1,0,0,0
49929,1,0,1,1,0,0,0
49930,0,0,0,1,0,0,0
49931,0,0,0,0,0,1,0
49932,1,0,0,0,0,0,0
49933,1,0,0,0,1,0,0
49934,1,0,0,1,0,0,0
50058,0,0,0,1,0,0,0
50059,0,0,0,0,0,0,0
50060,0,0,0,1,0,0,0
50061,1,0,0,1,0,0,0
50067,0,1,0,0,0,0,1
50068,0,1,1,1,0,0,0
50069,1,1,1,0,0,1,1
50070,1,0,0,0,1,1,0
50071,1,1,1,0,0,1,1
50072,1,0,1,0,0,1,1
50073,1,1,0,1,0,0,1
50138,1,0,0,1,1,1,0
50140,1,0,0,0,1,1,0
50141,1,0,0,0,1,1,0
50202,1,0,1,1,0,1,0
50204,1,0,0,1,0,0,1
50205,1,0,1,1,0,0,1
50206,1,0,0,1,0,0,1
50207,1,0,0,1,0,0,0
50208,1,0,0,0,0,0,1
50209,0,0,0,1,0,0,1
50210,0,0,1,1,0,0,1
50211,1,0,1,1,0,0,0
50212,1,0,1,1,0,1,1
50213,0,0,1,1,1,0,0
50214,1,1,0,0,0,1,0
50215,1,1,0,1,0,0,1
50216,0,0,0,1,0,0,1
50217,0,0,0,0,0,0,0
50218,0,0,1,0,0,0,1
50219,1,0,0,1,1,0,1
50220,1,0,1,1,1,0,1
50270,0,0,1,0,0,0,0
50273,0,1,1,1,0,0,0
50274,0,1,0,1,0,0,0
50278,0,0,1,0,0,0,0
50279,0,0,0,0,0,0,0
50280,0,0,1,1,0,0,0
50282,0,1,1,1,0,0,1
50284,1,0,0,0,1,0,0
50285,0,1,0,0,0,0,0
50286,0,1,0,1,0,0,0
50287,1,1,0,0,0,0,1
50288,0,0,0,0,0,0,0
50291,0,0,0,1,0,0,1
50292,0,1,1,1,0,0,0
50334,1,0,0,1,0,0,0
50335,1,0,0,1,0,0,0
50336,1,0,0,1,0,0,0
50337,1,0,0,1,0,0,0
50338,1,0,0,1,0,0,0
50367,1,0,0,1,0,0,0
50368,1,0,0,1,0,0,0
50369,1,0,0,1,0,0,0
50370,1,0,0,0,0,0,0
50371,1,0,0,1,0,0,0
50386,0,1,0,1,0,0,1
50387,0,1,0,0,0,1,1
50388,1,1,0,0,0,1,1
50389,1,1,0,0,0,1,1
50390,1,1,0,0,0,0,1
50391,1,1,1,0,1,0,1
50392,0,0,1,1,0,0,1
50393,0,0,1,1,0,0,1
50399,0,1,1,1,1,0,0
50400,0,0,0,1,0,0,0
50403,0,0,1,1,0,0,1
50404,1,1,1,1,1,0,1
50405,1,0,1,0,0,0,1
50406,1,0,1,1,1,0,0
50407,0,0,0,0,0,0,0
50408,1,0,1,1,1,0,0
50409,1,0,0,0,1,0,0
50410,0,1,0,0,0,0,0
50411,1,0,1,1,0,1,0
50416,0,1,1,1,0,0,1
50417,0,0,1,1,1,0,0
50431,1,0,0,1,0,0,0
50432,1,0,1,1,0,0,0
50433,1,1,0,1,0,0,0
50434,0,0,1,1,0,0,1
50435,0,1,0,1,0,0,0
50436,0,1,1,1,0,0,1
50437,0,0,1,1,0,0,0
50438,0,1,0,0,0,0,1
50440,0,1,1,1,0,1,0
50441,0,0,1,0,0,0,0
50442,0,1,1,0,0,0,0
50443,0,1,0,1,0,0,0
50444,0,0,1,0,0,0,0
50445,1,0,0,1,0,0,0
50446,1,0,0,1,0,0,0
50447,1,0,0,0,0,0,0
50448,1,0,0,0,0,0,0
50449,1,0,0,0,0,1,0
50450,0,1,0,1,0,0,0
50451,1,1,0,1,0,0,1
50453,0,1,1,1,0,0,1
50454,0,1,0,0,0,0,1
50455,1,1,1,1,0,0,1
50456,1,0,1,1,0,0,1
50457,1,1,1,1,0,0,1
50458,0,1,1,1,0,0,1
50461,0,0,1,1,0,0,0
50464,0,1,0,1,0,0,1
50466,0,1,1,0,0,0,0
50480,0,0,0,1,0,0,0
50481,1,0,0,1,0,0,0
50482,1,0,0,1,0,0,0
50523,1,0,1,1,1,0,0
50524,1,0,0,1,1,0,0
50525,1,0,1,1,1,0,0
50526,1,0,1,1,1,0,0
50557,0,1,1,1,0,0,0
50559,0,0,1,1,0,0,0
50561,0,1,0,1,0,0,0
50578,0,1,0,1,0,0,0
50579,1,1,0,1,0,0,1
50580,0,1,1,1,0,0,0
50581,0,1,0,0,0,0,1
50582,0,1,1,1,0,0,0
50608,1,0,0,1,0,0,0
50609,1,0,0,1,1,0,0
50610,1,0,0,1,0,0,0
50611,0,1,1,1,0,0,0
50612,1,1,0,1,0,0,0
50613,1,0,0,1,1,0,0
50614,1,0,0,1,0,0,0
50675,1,0,0,0,0,0,0
50676,0,0,0,0,0,0,0
50677,1,0,0,0,0,0,0
50678,1,0,0,0,0,0,0
50679,0,0,0,0,1,0,0
50680,0,0,0,0,0,0,0
50722,0,0,0,0,0,0,0
50723,0,0,1,1,1,0,0
50724,0,1,0,0,0,0,1
50725,0,1,1,0,0,0,1
50726,0,0,0,1,0,0,0
50727,0,1,0,1,1,0,0
50728,0,0,1,0,0,0,0
50729,0,1,1,0,0,0,1
50730,0,1,1,0,0,0,1
50731,0,1,1,0,0,0,1
50732,0,0,1,0,0,0,0
50733,0,1,1,1,0,0,0
50734,0,1,1,0,0,0,1
50735,0,1,1,1,0,0,0
50740,1,1,0,1,0,0,0
50741,1,0,0,0,0,0,0
50742,0,1,1,1,0,0,1
50743,1,1,0,0,0,0,1
50752,0,0,1,0,0,1,0
50753,0,0,1,1,0,1,0
50754,0,0,1,0,0,0,0
50814,0,0,0,1,0,0,0
50815,1,1,0,1,0,0,0
50816,1,0,0,1,0,0,0
50817,1,0,1,1,1,0,0
50822,0,0,1,0,0,0,1
50823,0,0,1,1,0,0,0
50824,0,0,1,0,0,0,0
50825,0,1,0,0,0,0,1
50827,0,0,1,0,0,0,0
50828,0,0,1,0,0,0,0
50829,0,0,1,1,0,0,0
50830,0,1,1,1,0,0,1
50831,0,1,1,0,0,0,1
50832,0,1,1,1,0,0,1
50833,0,0,1,1,0,1,1
50860,0,1,0,0,0,0,1
50861,0,0,1,0,0,0,0
50862,0,1,0,1,0,0,0
50863,0,1,0,0,0,1,1
50864,0,0,1,0,0,0,1
50865,0,0,0,0,0,0,0
50866,0,0,1,0,1,0,0
50867,0,0,1,1,1,0,0
50868,0,1,0,1,0,0,0
50869,0,0,0,1,1,0,0
51119,0,1,1,0,0,0,0
51123,0,0,1,0,0,0,0
51124,0,0,1,1,1,0,1
51129,0,0,1,1,0,0,0
51148,0,0,1,0,0,0,1
51152,1,1,0,1,0,0,0
51153,0,1,0,1,0,0,0
51204,0,1,1,0,0,0,0
51205,0,1,1,0,0,0,0
51206,0,1,1,0,1,0,0
51207,0,1,0,0,0,0,0
51208,0,1,0,0,1,0,1
51209,0,0,1,0,0,0,0
51261,0,1,0,0,0,0,1
51265,0,0,1,0,0,0,0
51272,1,0,0,1,0,0,0
51320,0,0,0,1,0,0,0
51321,0,0,0,1,0,0,0
51322,1,0,0,0,0,0,0
51331,0,0,0,0,1,0,0
51333,0,1,0,0,0,0,0
51387,0,0,1,0,1,0,0
51388,0,0,1,1,0,0,0
51418,0,0,0,1,0,0,0
51419,0,0,0,1,0,0,0
51420,0,0,1,1,1,0,0
51421,0,0,1,0,1,0,0
51423,0,0,1,1,0,0,0
51424,0,0,1,1,1,0,0
51425,0,0,0,1,1,0,0
51426,0,1,1,0,0,0,0
51427,0,0,1,1,0,0,0
51428,0,0,1,1,1,0,0
51430,0,0,1,1,1,0,0
51431,1,0,0,1,0,1,0
51506,0,1,0,1,0,0,1
51609,0,1,1,0,1,1,1
51611,0,1,1,0,1,1,0
51622,0,0,1,0,1,1,0
51623,0,0,1,1,0,1,0
51625,0,0,1,0,1,1,1
51626,0,0,1,0,0,1,0
51627,0,0,1,1,0,0,0
51628,0,0,1,0,0,1,1
51629,0,0,1,0,0,0,0
51631,0,0,0,0,0,0,0
51632,0,0,0,1,0,0,0
51634,0,1,0,1,0,0,0
51635,0,1,1,0,0,1,1
51650,0,1,1,1,0,0,0
51679,0,0,1,1,0,0,1
51681,0,1,0,1,0,0,0
51683,0,0,0,1,0,0,0
51711,0,0,0,0,0,0,1
51712,0,0,1,0,0,0,0
51713,0,0,0,0,0,0,0
51714,0,1,0,0,0,0,1
51715,0,1,1,0,0,0,1
51716,0,0,1,0,0,0,0
51765,0,0,1,1,1,0,1
51785,0,0,0,0,0,0,1
51818,0,0,0,0,1,0,0
51920,0,0,0,1,0,0,0
51932,0,0,0,0,0,1,0
51933,0,0,0,0,0,1,0
51934,0,0,0,0,0,1,1
51935,0,0,0,0,0,1,0
52005,0,0,1,0,1,0,0
52006,1,0,0,1,0,0,0
52007,0,0,1,0,0,0,0
52008,0,0,1,0,1,0,0
52052,0,1,0,1,0,0,0
52059,0,1,1,0,0,0,1
52062,0,0,1,1,1,0,0
52215,0,0,0,0,0,0,0
52216,0,0,1,0,0,0,0
52217,0,0,0,0,0,0,0
52218,0,0,1,0,0,0,0
52219,0,0,1,0,0,0,0
52220,0,0,0,1,0,0,0
52221,0,0,1,0,0,0,0
52222,0,0,1,0,1,0,0
52225,0,0,1,0,0,0,0
52226,0,0,1,0,0,0,0
52227,0,0,1,1,0,0,0
52228,0,0,0,0,0,0,0
52229,0,0,0,1,0,0,0
52351,0,0,1,0,0,0,0
52352,0,0,1,0,1,0,0
52353,0,0,1,1,1,0,0
52354,0,0,1,1,0,0,0
52355,0,0,1,0,0,0,0
52356,0,0,1,1,0,0,0
52357,1,0,0,0,0,0,0
52358,0,0,1,0,0,0,0
52359,0,0,1,0,1,0,0
52360,0,0,1,1,0,0,0
52361,0,0,1,0,1,0,0
52362,1,0,1,1,0,0,0
52363,0,0,1,0,0,0,0
52364,0,0,1,0,0,0,0
52404,0,0,0,1,1,0,0
52615,0,1,1,1,0,0,1
52693,0,0,1,0,0,0,1
52694,0,0,0,0,0,0,1
52695,0,1,1,0,0,0,1
52696,0,0,1,0,0,0,1
52697,0,0,0,0,0,0,1
52931,1,1,0,0,0,0,0
52960,0,0,1,0,1,0,1
52962,0,0,1,0,0,0,1
52966,0,0,1,0,1,0,1
52967,0,0,1,0,0,0,1
53247,0,1,1,1,1,0,1
53248,0,0,0,0,1,0,0
53249,0,1,1,1,0,0,1
53250,0,1,0,1,0,0,0
53251,0,0,1,0,0,0,0
53344,0,0,0,0,0,0,0
53346,0,0,1,1,1,0,0
53347,0,1,0,0,1,0,0
53357,0,0,1,1,1,0,1
53396,0,0,1,1,0,0,1
53399,0,0,1,0,1,0,0
53497,0,1,1,0,0,0,1
53674,1,0,0,1,1,0,1
53735,1,0,0,0,1,0,1
53736,1,0,1,1,1,0,1
53738,0,0,1,0,0,0,1
53739,0,0,1,0,1,0,1
53740,1,0,1,1,0,0,1
53741,0,0,1,0,0,0,1
53742,0,0,1,0,0,0,1
53743,0,0,1,0,0,0,1
53744,0,0,1,0,1,0,1
53807,0,0,1,1,0,0,0
53900,0,0,0,0,0,0,1
53937,0,1,0,0,0,0,0
54061,0,0,0,1,0,0,0
54064,1,0,0,1,0,0,0
54066,0,0,1,0,0,0,0
54068,0,0,1,0,0,0,1
54069,0,0,0,0,0,0,1
54080,0,0,1,0,0,0,0
54082,0,0,1,0,1,0,1
54083,0,0,1,0,0,0,1
54165,0,0,0,0,0,0,0
54166,0,0,0,0,0,0,1
54167,0,0,1,0,0,0,0
54169,1,1,0,0,0,0,0
54170,0,0,0,0,0,0,1
54171,0,1,0,0,0,0,0
54172,1,1,1,0,1,0,0
54173,1,0,0,0,0,0,0
54205,0,0,0,0,1,0,0
54206,0,1,1,0,0,0,1
54207,1,1,1,0,0,0,1
54212,0,0,1,0,0,0,1
54282,0,0,0,0,0,0,1
54284,0,0,1,0,0,0,0
54285,0,1,1,0,0,0,1
54286,1,1,1,0,0,0,1
54287,0,0,1,0,0,0,1
54288,1,1,0,0,0,0,0
54298,0,0,1,0,0,1,0
54342,0,0,0,0,0,0,1
54343,0,0,1,0,1,0,1
54715,0,0,0,1,0,0,0
54735,0,0,1,0,1,0,1
54736,0,1,0,0,0,0,1
54887,0,1,1,0,0,0,0
54889,0,1,1,0,0,0,1
54891,0,0,1,0,0,0,1
54916,0,0,1,0,1,0,0
54918,0,0,0,0,1,0,1
54920,0,0,0,0,0,0,0
54930,0,0,1,0,1,0,1
54947,0,0,1,0,0,0,0
54948,0,0,0,0,1,0,1
54967,0,0,1,0,0,0,0
55255,0,0,1,0,0,0,1
55284,1,0,0,1,0,0,0
55286,0,0,1,0,0,0,1
55348,0,1,0,0,0,0,1
55402,0,0,1,1,1,0,0
55439,0,0,1,0,1,0,0
55441,0,0,1,0,0,0,1
55444,0,0,1,0,1,0,1
55446,0,0,1,0,0,0,0
55447,0,1,1,0,0,0,1
55448,0,0,1,0,1,0,0
55547,0,1,1,0,1,1,1
55550,0,1,1,0,0,0,0
55551,0,1,1,0,0,0,0
55552,0,0,1,0,0,0,0
55553,1,1,0,0,1,0,0
55554,0,0,1,0,0,0,1
55555,1,1,1,0,0,0,0
55558,0,0,1,0,0,1,0
55577,1,0,1,0,1,1,1
55639,1,0,0,0,0,0,0
55709,0,1,0,1,0,0,0
55710,1,0,0,1,0,0,0
55711,0,1,1,1,0,0,0
55712,0,1,0,0,1,0,0
55715,0,1,0,0,0,0,0
55718,0,0,1,1,1,0,0
55719,0,0,1,0,1,0,0
55776,0,0,1,1,0,0,0
55865,0,1,0,0,0,0,0
55868,0,1,1,0,0,0,0
55914,0,0,1,1,1,0,0
55915,0,0,1,1,1,0,1
55916,0,0,1,0,0,0,0
55917,0,0,1,1,0,0,0
55918,0,0,1,1,0,0,0
55920,0,0,1,1,0,0,0
55921,0,0,1,0,0,0,1
55923,1,0,1,0,0,0,0
55926,1,0,1,1,0,0,0
55927,0,0,1,1,0,0,1
56047,1,0,1,1,0,0,0
56180,0,0,0,0,0,0,0
56442,0,0,0,0,0,0,0
56444,0,0,0,0,1,0,0
56476,0,0,1,0,1,0,0
56477,0,0,1,0,0,0,0
56478,0,0,1,0,1,0,0
56479,0,0,1,0,0,0,0
56480,0,0,1,1,0,0,0
56500,0,0,1,0,1,1,0
56501,0,0,1,0,0,1,1
56502,0,1,1,0,0,0,0
56503,0,0,1,0,0,0,0
56504,0,1,1,0,0,0,0
56506,1,0,1,0,0,1,0
56507,0,1,1,0,0,0,0
56508,0,1,1,0,0,1,1
56509,0,1,1,0,0,1,0
56510,0,0,1,0,0,1,0
56511,0,1,1,0,0,0,1
56512,0,1,1,0,0,1,0
56513,0,0,1,0,0,1,1
56514,0,1,1,0,0,1,1
56515,0,1,1,0,0,1,1
56523,0,0,0,1,0,0,0
56524,0,0,1,1,0,0,0
56525,0,1,0,1,0,0,1
56527,0,1,0,0,0,0,0
56528,1,1,0,1,1,0,0
56836,0,0,1,1,0,0,0
56837,0,0,1,1,0,0,0
56838,0,0,1,0,0,0,1
56839,0,0,1,1,0,0,0
56840,0,0,1,1,1,0,0
56841,0,0,1,1,1,0,0
56842,0,0,1,0,1,0,0
56882,0,0,1,0,0,0,0
56883,0,0,1,0,0,0,0
56884,0,0,1,0,0,0,0
56885,0,0,0,1,0,0,0
56929,0,0,1,0,0,1,0
57003,0,0,1,0,0,0,1
57004,0,0,0,0,0,0,0
57005,0,1,0,0,1,0,0
57007,0,0,0,0,0,0,0
57009,0,0,0,0,0,0,0
57010,0,0,1,0,0,0,0
57011,1,0,0,1,0,0,0
57012,1,0,0,0,0,0,0
57076,0,1,0,1,0,1,1
57080,0,1,1,0,0,0,1
57088,1,1,0,0,0,0,0
57228,1,0,1,1,0,0,1
57297,0,0,1,0,0,0,1
57298,0,0,1,0,0,0,1
57300,0,0,1,0,0,0,1
57302,0,0,1,0,1,0,0
57303,0,0,0,0,1,0,0
57304,0,0,1,0,0,0,0
57306,0,0,1,0,1,0,0
57307,0,0,1,0,0,0,1
57550,1,0,0,0,0,0,0
57551,0,0,0,0,0,0,0
57554,1,0,0,0,0,0,0
57555,0,0,0,0,0,0,0
57558,0,0,0,0,0,0,0
57624,1,0,0,1,0,0,0
57631,0,0,1,0,0,0,1
57632,0,0,1,0,0,0,1
57633,0,0,1,0,0,0,1
57634,0,0,1,0,1,0,1
57635,0,0,1,0,0,0,1
57636,0,0,1,0,1,0,1
57637,0,0,1,0,1,0,1
57638,0,0,1,0,0,0,0
57798,1,0,0,0,0,0,0
57799,1,1,0,0,0,1,0
57800,1,1,0,0,1,0,1
57801,1,1,0,0,1,0,0
57802,1,0,0,0,0,0,0
57805,0,1,0,0,0,0,0
57806,0,0,1,0,0,0,1
57807,0,0,0,0,0,0,0
57808,0,0,1,0,1,0,0
57809,0,0,0,0,0,0,0
57810,0,0,0,0,0,0,0
57812,0,0,1,0,0,0,0
57813,0,0,1,0,0,0,0
57855,0,0,1,0,1,0,1
58204,0,0,1,0,0,0,0
58207,0,1,1,0,1,0,1
58209,0,0,1,0,1,1,0
58211,0,0,1,0,1,0,0
58212,0,0,1,0,0,1,1
58216,0,0,1,0,0,0,0
58218,0,1,0,0,1,0,1
58219,0,0,1,0,0,0,0
58221,0,0,1,0,0,0,1
58340,1,1,0,0,0,0,0
58342,0,0,0,0,0,0,0
58346,0,0,1,0,0,1,0
58395,0,1,1,0,0,0,0
58396,0,0,1,0,0,0,0
58398,0,0,1,0,0,0,0
58399,0,0,1,0,1,0,0
58416,1,0,0,0,0,0,0
58417,1,0,0,0,0,0,0
58418,0,0,0,0,0,0,0
58419,1,0,0,0,0,0,0
58420,0,0,1,0,0,0,0
58421,1,0,0,0,0,0,0
58422,1,1,0,0,0,0,1
58423,0,0,0,0,0,0,0
58424,0,0,0,0,0,0,0
58425,0,0,0,0,0,0,0
58426,0,0,0,0,0,0,0
58539,0,0,1,0,0,0,1
58577,0,0,1,0,1,1,0
58578,0,0,1,0,1,0,0
58580,0,0,1,0,0,0,0
58581,0,0,1,0,1,0,0
58587,0,0,1,0,1,0,0
58599,0,0,1,0,0,0,0
58600,0,0,1,0,0,0,1
58602,0,0,0,0,0,0,1
58604,0,1,0,0,0,0,1
58605,0,0,0,0,0,0,1
58606,0,1,0,0,0,0,1
58608,0,1,0,0,0,0,1
58609,0,1,0,0,1,0,1
58610,0,1,0,0,0,0,1
58611,0,1,1,0,0,0,1
58613,0,1,0,0,0,0,1
58614,1,0,0,0,1,0,1
58638,0,0,1,1,1,0,1
59250,0,0,0,0,0,0,0
59251,0,0,0,0,1,0,0
59252,0,0,0,0,0,1,0
59257,0,0,1,1,0,0,0
59667,1,0,0,0,1,0,0
59876,0,0,0,1,1,0,0
59904,0,0,0,0,0,0,0
59905,0,0,0,0,0,0,0
59906,0,0,1,1,1,0,0
59911,0,0,1,1,0,0,0
59915,0,0,0,0,1,0,0
59916,0,0,0,1,1,0,0
59917,0,0,1,0,0,0,1
59923,0,0,0,0,0,0,1
59924,0,0,1,0,1,0,1
59926,0,0,0,0,0,0,0
59975,0,0,1,0,0,0,1
59977,0,0,0,0,0,0,0
59978,0,0,0,1,0,0,0
59981,0,0,0,1,1,0,1
60276,1,0,0,0,0,0,0
60277,1,1,0,0,1,0,1
60280,1,0,0,0,1,0,0
60281,1,0,0,0,1,0,0
60286,1,1,0,0,0,0,1
60352,0,0,1,0,0,0,0
60353,0,1,0,0,0,0,0
60354,0,0,1,0,1,0,0
60355,0,0,0,0,0,0,0
60443,0,0,1,1,0,0,1
60444,0,1,1,1,0,0,1
60476,0,1,1,0,0,0,0
60747,0,0,1,0,0,0,1
60748,0,0,0,0,0,0,1
60750,0,0,1,0,0,0,1
60751,0,0,0,0,0,0,1
60752,0,0,0,0,0,0,1
61670,0,1,1,1,0,0,1
61673,0,0,0,0,1,0,0
61679,0,0,1,0,1,0,0
61729,0,0,0,0,0,0,0
61767,0,1,1,0,1,1,1
61863,1,1,0,0,0,0,0
61870,1,1,0,0,0,0,0
61894,1,0,0,0,0,0,1
62042,0,1,0,0,0,0,0
62047,0,0,1,0,1,0,0
62261,1,0,0,0,0,0,0
62339,0,0,0,0,0,0,0
62340,0,0,0,0,0,0,0
62341,0,1,0,0,0,0,0
62581,0,0,1,0,0,0,0
62582,0,0,0,1,0,0,0
62584,0,0,1,1,0,0,0
62587,0,0,0,0,0,0,0
62639,0,1,0,1,0,0,0
62640,0,0,0,0,1,0,0
62641,0,1,1,1,1,0,0
